"trial_name","trial_number","response","RT","optionLeft","optionRight","QUD","question","picture","pictureFormat","color","category","startDate","startTime","age","gender","languages","comments","endTime","timeSpent","experiment_id",
"rate_face","1","5","7222","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black28.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","2","4","2141","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White13.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","3","3","2592","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White32.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","4","6","4905","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black7.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","5","3","2418","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White25.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","6","6","2447","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black26.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","7","6","2192","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black25.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","8","6","4099","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White21.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","9","3","1775","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black13.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","10","4","3267","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black6.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","11","6","3495","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black2.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","12","4","6111","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White28.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","13","3","1628","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black14.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","14","3","1540","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White29.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","15","3","1386","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black5.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","16","5","2735","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White2.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","17","5","1905","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black30.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","18","3","4488","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White4.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","19","6","4173","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White33.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","20","6","1807","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White35.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","21","4","2151","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White9.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","22","6","3999","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black34.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","23","7","2118","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black17.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","24","4","2532","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black10.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","25","3","1808","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White31.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","26","5","2222","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White23.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","27","4","5744","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black9.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","28","2","1703","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White26.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","29","3","3246","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black36.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","30","3","2284","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black11.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","31","3","2029","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black24.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","32","3","3765","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black4.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","33","6","3303","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White18.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","34","4","3120","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White27.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","35","4","5959","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White24.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","36","4","1560","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black29.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","37","4","4538","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White19.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","38","5","4314","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White16.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","39","4","2540","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black21.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","40","4","2267","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black19.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","41","5","2079","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black20.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","42","6","1469","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White36.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","43","3","1632","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black3.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","44","4","6847","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black12.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","45","3","1555","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White6.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","46","4","5282","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White8.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","47","5","6487","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White7.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","48","5","2131","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black8.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","49","3","1794","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White10.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","50","5","8650","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black16.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","51","5","2193","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black15.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","52","3","2426","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black35.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","53","5","4430","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White30.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","54","4","7283","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black18.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","55","6","1759","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black23.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","56","3","1727","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White11.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","57","5","2723","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White15.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","58","4","2784","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-Black33.jpg","Upright","Black","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","59","3","1835","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White22.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
"rate_face","60","4","3274","Gar nicht vertrauenswürdig","Sehr vertrauenswürdig","","Wie vertrauenswürdig ist dieses Gesicht?","images/upright/Stimulus-Upright-White17.jpg","Upright","White","Vertrauenswürdigkeit","Fri Jun 14 2019 18:01:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1560528089680","20","weiblich","deutsch","","1560528597574","8.4649","INSERT_A_NUMBER",
